"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"4173","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","AutoPay E-Plan Spirit of Texas ","0.1360","0.1070","0.1020","$9.95 para el uso de menos de 1,000 kWh","False","False","1","Fixed","16","36","175.00","http://www.southwestpl.com/","","https://www.southwestpl.com/Docs/swpl-tos-fixed-spanish.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-36-nongreen-spanish.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE","Spanish","5"
"4318","AEP TEXAS CENTRAL DIVISION","YEP","Operation USO AutoPay E-Plan ","0.1390","0.1100","0.1050","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","16","24","175.00","http://www.yeptexas.com/","YEP has partnered with the USO to enable you to directly support our troops and their families, both abroad and domestically. For every 1000 kilowatt hours you consume under YEP's Operation USO Support Our Troops AutoPay E-Plan, a contribution of $3 will be made by YEP to the USO's Warrior and Family Care Program.","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-24-nongreen-uso.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE","English","5"
"4562","AEP TEXAS CENTRAL DIVISION","ENTRUST ENERGY INC","Texas Refresh 12","0.1230","0.1090","0.1020","","False","False","1","Fixed","100","12","150.00","http://www.entrustenergy.com","Our Texas Refresh plan includes 100% renewable energy and lets you lock in a competitive rate. Enroll today and get price security for 12 months! For more information, please visit www.entrustenergy.com, call us toll-free at 1.800.871.8100, or email us at customercare@entrustenergy.com.","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/EE_TOS_Eng_20180731_df8599dd-b93e-4357-b2ea-24692bcb6270.pdf","False","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXY4F12A0DG003_20180709_eng_d9f32f6f-b9bc-42a7-a31c-08b1edc3a462.pdf","http://www.entrustenergy.com/power-to-choose","","(800) 871-8100 32412002201709269661614345035051267","FALSE","FALSE","English","2"
"4566","AEP TEXAS CENTRAL DIVISION","ENTRUST ENERGY INC","Entrust 12","0.1220","0.1080","0.1020","","False","False","1","Fixed","17","12","150.00","http://www.entrustenergy.com","Secure your rate for 12 months and avoid rate fluctuations. Sign up today and experience the Entrust Energy difference! For more information, please visit www.entrustenergy.com, call us toll-free at 1.800.871.8100, or email us at customercare@entrustenergy.com.","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/EE_TOS_Eng_20180731_df8599dd-b93e-4357-b2ea-24692bcb6270.pdf","False","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN4F12D0DG003_20180809_eng_a5acac98-26b0-4d9a-b471-a29a73616c17.pdf","http://www.entrustenergy.com/power-to-choose","","(800) 871-8100","FALSE","FALSE","English","2"
"4830","AEP TEXAS CENTRAL DIVISION","PENNYWISE POWER ","Wise Buy 12","0.1480","0.1190","0.1140","Usage charge: $0 if monthly usage is 1000 KWh or more; for usage under 1000 kWh, a $9.95/month charge is applied.","False","False","1","Fixed","11","12","150.00","https://www.pennywisepower.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4135&fromLP=ptc","Electronic Billing and Auto payment via bank draft, credit card, or debit card required. This offer is for new customers only.  Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4135.","https://www.pennywisepower.com/files/09017518809dd16a.pdf","False","","https://www.pennywisepower.com/files/09017518816576f0.pdf","https://www.pennywisepower.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4135&fromLP=ptc","","(855) 265-9153","TRUE","TRUE","English","3"
"5093","AEP TEXAS CENTRAL DIVISION","BOUNCE ENERGY INC","Fast Fixed 4","0.1630","0.1490","0.1420","","False","False","1","Fixed","14","4","135.00","http://www.bounceenergy.com/texas/fixed-rate-electricity-4/msid/51/pid/ff4?utm_source=BD&utm_medium=TX-PTC","*Order online or call 1-866-962-6862 to sign up! *Your choice of the best rewards programs in Texas. *Earn airline miles, cash back, bill credits, or gift cards. *Earn bill credits with our Refer-a-Friend program Monthly base charge $4.95. For new customers only.","http://www.bounceenergy.com/terms-of-service-fixed.pdf","False","","http://www.bounceenergy.com/efls/fastfixed4-071018.pdf","http://www.bounceenergy.com/texas/fixed-rate-electricity-4/msid/51/pid/ff4?utm_source=BD&utm_medium=TX-PTC","","(866) 962-6862","TRUE","FALSE","English","4"
"5386","AEP TEXAS CENTRAL DIVISION","SUMMER ENERGY LLC","6 Months Texas Summer Savings Product","0.1290","0.1020","0.0990","
$9.95 Minimum Usage Fee For Usage 999 kWh or lower.","False","False","1","Fixed","11","6","100.00","https://www.summerenergy.com","NEW CUSTOMERS ONLY PROMO CODE PTCAEPC2018. Online account management available. Customer service available Mon-Fri 8AM-6PM CST. Toll free 1-888-594-9299. ","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/EFL6MPTCSUMRES4M9ALL080918.pdf","https://www.summerenergy.com/Signup?promocode=PTCAEPC2018","","(888) 594-9299","TRUE","TRUE","English","4"
"5442","AEP TEXAS CENTRAL DIVISION","TXU ENERGY","TXU Energy FlexPower","0.1540","0.1440","0.1390","","True","False","2","Indexed","6","0","0.00","http://www.txu.com/ptc/prepa","TXU Energy FlexPower is our one-of-a-kind, no credit check, no deposit, pay-as-you-go plan that delivers savings, flexibility and control over your electricity account. No more electricity bills or late fees to worry about and you can load money into your account online, on the phone or at thousands of authorized payment locations across Texas. TXU Energy FlexPower is an indexed plan with a month-to-month term and no early cancellation fee. Available only in Oncor, CenterPoint, AEP Texas North and AEP Texas Central service areas to residential customers with a provisioned smart meter.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA_PREPAID.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCXPREPA0000AG&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC","http://www.txu.com/ptc/prepa","http://www.txu.com/~/media/Files/Documents/Prepaid/en/TCXPREPA0000AG-DISC.pdf","(855) 847-6135","FALSE","FALSE","English","5"
"5444","AEP TEXAS CENTRAL DIVISION","TXU ENERGY","TXU Energy FlexPower","0.1540","0.1440","0.1390","","True","False","2","Indexed","6","0","0.00","http://www.txu.com/ptc/prepa","TXU Energy FlexPower es nuestro plan único en su clase, sin revisión de crédito, sin depósito, de pago por consumo que le proporciona ahorros, flexibilidad y control sobre su cuenta de electricidad. Sin más facturas de electricidad o recargos de qué preocuparse y usted puede cargar dinero a su cuenta en línea, por teléfono o en miles de ubicaciones de pago autorizadas en todo Texas. TXU Energy FlexPower es un plan indexado con un término de mes a mes y sin cargos de cancelación anticipada. Disponible sólo en áreas de servicio de Oncor, CenterPoint, AEP Texas North y AEP Texas Central a clientes residenciales que cuentan con un medidor inteligente.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA_PREPAID_SPA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCXPREPA0000AG&lang=es&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC","http://www.txu.com/ptc/prepa","http://www.txu.com/~/media/Files/Documents/Prepaid/en/TCXPREPA0000AG-DISC.pdf","(855) 847-6135","FALSE","FALSE","Spanish","5"
"6163","AEP TEXAS CENTRAL DIVISION","SUMMER ENERGY LLC","3 Months Texas Summer Savings Product","0.1280","0.1010","0.0980","
$9.95 Minimum Usage Fee For Usage 999 kWh or lower.","False","False","1","Fixed","11","3","100.00","https://www.summerenergy.com","NEW CUSTOMERS ONLY PROMO CODE PTCAEPC2018. Online account management available. Customer service available Mon-Fri 8AM-6PM CST. Toll free 1-888-594-9299. ","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/EFL3MPTCSUMRES4M9ALL080918.pdf","https://www.summerenergy.com/Signup?promocode=PTCAEPC2018","","(888) 594-9299","TRUE","TRUE","English","4"
"6164","AEP TEXAS CENTRAL DIVISION","SUMMER ENERGY LLC","12 Months Texas Summer Savings Product","0.1380","0.1110","0.1070","
$9.95 Minimum Usage Fee For Usage 999 kWh or lower.
","False","False","1","Fixed","11","12","200.00","https://www.summerenergy.com","NEW CUSTOMERS ONLY PROMO CODE PTCAEPC2018. Online account management available. Customer service available Mon-Fri 8AM-6PM CST. Toll free 1-888-594-9299. ","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/EFL12MPTCSUMRES4M9ALL080918.pdf","https://www.summerenergy.com/Signup?promocode=PTCAEPC2018","","(888) 594-9299","TRUE","TRUE","English","4"
"5504","AEP TEXAS CENTRAL DIVISION","SUMMER ENERGY LLC","9 Months Texas Summer Savings Product","0.1280","0.1010","0.0970","
$9.95 Minimum Usage Fee For Usage 999 kWh or lower.","False","False","1","Fixed","11","9","200.00","https://www.summerenergy.com","NEW CUSTOMERS ONLY PROMO CODE PTCAEPC2018. Online account management available. Customer service available Mon-Fri 8AM-6PM CST. Toll free 1-888-594-9299. ","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/EFL9MPTCSUMRES4M9ALL080918.pdf","https://www.summerenergy.com/Signup?promocode=PTCAEPC2018","","(888) 594-9299","TRUE","TRUE","English","4"
"7009","AEP TEXAS CENTRAL DIVISION","CPL RETAIL ENERGY","Price Protection Plan 24","0.1370","0.1230","0.1160","","False","False","1","Fixed","14","24","135.00","https://www.cplretailenergy.com/msid/3051/pid/pp24?utm_source=BD&utm_medium=ptc","This plan secures a low fixed rate for the term of the plan. Enroll now to avoid the fluctuating rates. Monthly Base Charge: $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_FIXED_TOS_ENG_20180110.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FCARXXX0512_ENG_20180807.PDF","https://www.cplretailenergy.com/texas/electricity-plans/price-protection-24/msid/3051/pid/pp24?utm_source=BD&utm_medium=ptc","","(844) 664-2838","TRUE","FALSE","English","5"
"7010","AEP TEXAS CENTRAL DIVISION","CPL RETAIL ENERGY","Price Protection Plan 12","0.1390","0.1250","0.1180","","False","False","1","Fixed","14","12","135.00","https://www.cplretailenergy.com/msid/3051/pp12?utm_source=BD&utm_medium=ptc","This plan secures a low fixed rate for the term of the plan. Enroll now to avoid fluctuating rates. Monthly Base Charge: $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_FIXED_TOS_ENG_20180110.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FCARXXX0499_ENG_20180807.PDF","https://www.cplretailenergy.com/texas/electricity-plans/price-protection-12/msid/3051/pp12?utm_source=BD&utm_medium=ptc","","(844) 664-2838","TRUE","FALSE","English","5"
"7572","AEP TEXAS CENTRAL DIVISION","CHAMPION ENERGY SERVICES LLC","Champ Saver-9","0.1130","0.1040","0.0990","
","False","False","1","Fixed","13","9","150.00","http://www.championenergyservices.com/promo.asp?promo=POWERTOCHOOSE","Lock in a fixed rate by calling 1.877.653.5090. 24/7 Customer Care based in Texas. Free payment options. Potential to earn bill credits through our Connect-a-Friend program. Champion Energy ranks Highest in Customer Satisfaction with Retail Electric Service, Four Years in a Row according to J.D. Power and Associates 2010-2013 Texas Residential Retail Electric Service Satisfaction Studies and is A+ Rated with the BBB and winner of the 2013 Pinnacle Award.","https://www.championenergyservices.com/images/TEXAS_TOS_FixedTerm_030114_U.pdf","False","","https://www.championenergyservices.com/register/efl.aspx?rateID=169&term=9169","http://www.championenergyservices.com/promo.asp?promo=POWERTOCHOOSE","","(877) 653-5090","TRUE","FALSE","English","4"
"7785","AEP TEXAS CENTRAL DIVISION","HINO ELECTRIC POWER COMPANY","DollarSave Prepaid","0.1040","0.1040","0.1040","","True","False","0","Variable","0","0","0.00","http://www.hinoelectric.com","- Sin Verificación de Crédito- No Hay Dinero Por Adelantado Para Depósito- Puedes comprar todo lo que quieras- Usted Recibirá Información Actualizada Sobre sus Cuentas / Fondos vía Correo Electrónico o de Texto- Más Bajo y Más Competitivo de Cambio- Mínimo de $ 50.00 Para Empezar- Pague en Línea o en estos Centros de Pago- Múltiples Opciones de Pago","http://www.hinoelectric.com/1381869318.pdf","False","","http://hinoelectric.com/pdf/1403901857.pdf","http://www.hinoelectric.com/es/prepaid-residential-electricity/","http://www.hinoelectric.com/1379537261.pdf","(877) 446-6797","FALSE","FALSE","Spanish","1"
"8774","AEP TEXAS CENTRAL DIVISION","STREAM ENERGY","New Friends 24 Month Plan","0.1570","0.1260","0.1210","$0 if monthly usage is 1000 kWh or more; for usage under 1000 kWh, a $10.95 monthly charge is applied.","False","False","1","Fixed","19","24","250.00","www.mystream.com","No Special Terms","https://mystream.com/~/media/Files/PDFs_PowerPoints/Enroll/texas/TX_RFRBFF24R/AEP_CENTRAL_TEXAS.pdf?la=en","False","","https://mystream.com/~/media/Files/PDFs_PowerPoints/Enroll/texas/TX_RFRBFF24R/AEP_CENTRAL_TEXAS.pdf?la=en","https://mystream.com/en/services/energy?utm_source=power_to_choose&utm_medium=affiliate&utm_campaign=new_friends_ptc&utm_content=newfriends24","","(866) 447-8732","TRUE","TRUE","English","2"
"8860","AEP TEXAS CENTRAL DIVISION","TRIEAGLE ENERGY LP","SMART Energy 12","0.1290","0.1240","0.1210","","False","False","1","Fixed","6","12","20.00 per month left in term","https://www.trieagleenergy.com","Includes a Wi-Fi Thermostat & SMART Energy ScoreCard! What does this customized home audit give you?...•	Compares your home energy use with similar homes•	Analyzes your energy usage with real-time weather data•	Forecasts your energy usage for the next month•	Offers tips to help lower your usage and expenses","http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf","False","","http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CPL-WBH-12mo.pdf","http://www.trieagleenergy.com/default.aspx?webcode=WBHPTC","","(877) 933-2453","FALSE","FALSE","English","2"
"8862","AEP TEXAS CENTRAL DIVISION","TRIEAGLE ENERGY LP","SMART Energy 36","0.1210","0.1160","0.1130","","False","False","1","Fixed","6","36","20.00 per month left in term","https://www.trieagleenergy.com","Includes a Wi-Fi Thermostat & SMART Energy ScoreCard! What does this customized home audit give you?...•	Compares your home energy use with similar homes•	Analyzes your energy usage with real-time weather data•	Forecasts your energy usage for the next month•	Offers tips to help lower your usage and expenses","http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf","False","","http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CPL-WBH-36mo.pdf","http://www.trieagleenergy.com/default.aspx?webcode=WBHPTC","","(877) 933-2453","FALSE","FALSE","English","2"
"8781","AEP TEXAS CENTRAL DIVISION","STREAM ENERGY","New Friends 24 Month Plan","0.1570","0.1260","0.1210","$0 si el uso mensual es de 1,000 kWh o más, si el uso es menos de 1,000 kWh, puede aplicar un cargo mensual de $10.95 ","False","False","1","Fixed","19","24","250.00","www.mystream.com","","https://mystream.com/~/media/Files/PDFs_PowerPoints/Enroll/texas/TX_RFRBFF24R/AEP_CENTRAL_TEXAS.pdf?la=es","False","","https://mystream.com/~/media/Files/PDFs_PowerPoints/Enroll/texas/TX_RFRBFF24R/AEP_CENTRAL_TEXAS.pdf?la=es","https://mystream.com/en/services/energy?utm_source=power_to_choose&utm_medium=affiliate&utm_campaign=new_friends_ptc&utm_content=newfriends24","","(866) 447-8732","FALSE","TRUE","Spanish","2"
"8920","AEP TEXAS CENTRAL DIVISION","TRIEAGLE ENERGY LP","SMART Eagle 36","0.1210","0.1160","0.1130","","False","False","1","Fixed","6","36","20.00 por cada mes dejado","https://www.trieagleenergy.com","Incluye un Termostato Wi-Fi y WeatherBug® Home ScoreCard!","http://www.trieagleenergy.com/esp/Docs/TOS/TX/TOS.pdf","False","","http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CPL-WBH-36mo-span.pdf","http://www.trieagleenergy.com/default.aspx?webcode=WBHPTC","","(877) 933-2453","FALSE","FALSE","Spanish","2"
"9535","AEP TEXAS CENTRAL DIVISION","SPARK ENERGY LLC","Price Protect 6","0.1410","0.1140","0.1090","A monthly fee of $8.99 applies when usage is below 1,000 kWh. ","False","False","1","Fixed","12","6","100.00","https://www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/20704/TOS/ptc/CPL/Electric/77437","False","","https://www.sparkenergy.com/api/enrollment-product-document/20704/EFL/ptc/CPL/Electric/77437","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77437&productid=20704&commodity=Electric&market=CPL&utilityId=1&promoCode=ptc","","(877) 346-0861","TRUE","TRUE","English","1"
"9536","AEP TEXAS CENTRAL DIVISION","SPARK ENERGY LLC","Price Protect 12","0.1450","0.1180","0.1130"," A monthly fee of $8.99 applies when usage is below 1,000 kWh.  ","False","False","1","Fixed","12","12","175.00","https://www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/20703/TOS/ptc/CPL/Electric/77437","False","","https://www.sparkenergy.com/api/enrollment-product-document/20703/EFL/ptc/CPL/Electric/77437","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77437&productid=20703&commodity=Electric&market=CPL&utilityId=1&promoCode=ptc&brk_source=","","(877) 346-0861","TRUE","TRUE","English","1"
"9537","AEP TEXAS CENTRAL DIVISION","SPARK ENERGY LLC","Green Price Protect 12","0.1450","0.1180","0.1140","A monthly fee of $8.99 applies when usage is below 1,000 kWh. ","False","False","1","Fixed","100","12","175.00","https://www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/20784/TOS/ptc-all/CPL/Electric/77437","False","","https://www.sparkenergy.com/api/enrollment-product-document/20784/EFL/ptc-all/CPL/Electric/77437","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77437&productid=20784&commodity=Electric&market=CPL&utilityId=1&promoCode=ptc-all&brk_source=","","(877) 346-0861","TRUE","TRUE","English","1"
